delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,400,unexp,312,0,26,space,0.5027803000994027,None,700,1,[2.178271000040695],[2.1782814000034705],26,0,312,2,1553.5946138000581,,1553.5797703000717,1553.5946138000581,1554.5786684000632,1554.5786684000632,1554.5946154000703,1555.0965445999755,space,0.5027803000994027,None,1555.0983631000854,1555.811844266664,1556.1174308999907,1556.1066076999996,1556.1071305000223,1556.1174308999907,1556.1174308999907,1556.1174308999907,1558.2960669000167,700,1,[2.178271000040695],[2.1782814000034705],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,313,1,26,space,0.3358800000278279,None,500,1,[2.538937499979511],[2.538951799971983],26,1,313,5,1558.3120336000575,,1558.2963635000633,1558.3120336000575,1559.3115144000622,1559.3115144000622,1559.3115144000622,1559.6630556000164,space,0.3358800000278279,None,1559.6650185000617,1560.3622064666745,1560.6745516000083,1560.6649345000042,1560.6655967000406,1560.6745516000083,1560.6745516000083,1560.6745516000083,1563.21392930008,500,1,[2.538937499979511],[2.538951799971983],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,314,2,26,space,0.74161779996939,None,800,1,[3.5065998999634758],[3.5066105999285355],26,2,314,11,1563.2281831,,1563.214250500081,1563.2281831,1564.2278191000223,1564.2278191000223,1564.2278191000223,1564.9787466999842,space,0.74161779996939,None,1564.979993200046,1565.6781255667486,1565.989153600065,1565.9782621000195,1565.978978900006,1565.989153600065,1565.989153600065,1565.989153600065,1569.496082699974,800,1,[3.5065998999634758],[3.5066105999285355],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,315,3,26,space,0.8172506000846624,None,300,1,[4.1851615000050515],[4.185190499993041],26,3,315,1,1569.5115937000373,,1569.4963167000096,1569.5115937000373,1570.4948200000217,1570.4948200000217,1570.5119127000216,1571.3131763000274,space,0.8172506000846624,None,1571.3150152000599,1571.7288641667149,1572.0454019000754,1572.028270300012,1572.0289507000707,1572.0454019000754,1572.0454019000754,1572.0454019000754,1576.2313592000864,300,1,[4.1851615000050515],[4.185190499993041],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,316,4,26,space,1.1688283999683335,None,400,1,[2.7102060000179335],[2.7102158999769017],26,4,316,4,1576.2450101000722,,1576.231849099975,1576.2450101000722,1577.2449436000315,1577.2449436000315,1577.2449436000315,1578.4298166000517,space,1.1688283999683335,None,1578.4309414000018,1578.8290154666795,1579.1356771000428,1579.1241931000259,1579.1248354000272,1579.1356771000428,1579.1356771000428,1579.1356771000428,1581.8461970000062,400,1,[2.7102060000179335],[2.7102158999769017],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,317,5,26,space,1.5680349000031129,None,500,1,[1.537237099953927],[1.5372520999517292],26,5,317,7,1581.8620021999814,,1581.8464419000084,1581.8620021999814,1582.860941800056,1582.860941800056,1582.860941800056,1584.4298669000855,space,1.5680349000031129,None,1584.4309973000782,1584.844827666708,1585.1584804999875,1585.1485977000557,1585.1504595000297,1585.1584804999875,1585.1584804999875,1585.1584804999875,1586.6961409000214,500,1,[1.537237099953927],[1.5372520999517292],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,318,6,26,space,0.30194640008267015,None,200,1,[2.455721100093797],[2.4557355000870302],26,6,318,9,1586.7116777000483,,1586.6964724999852,1586.7116777000483,1587.7119977000402,1587.7119977000402,1587.7119977000402,1588.0296406000853,space,0.30194640008267015,None,1588.0309579999885,1588.1453568667096,1588.4586656000465,1588.445417299983,1588.4460863000713,1588.4586656000465,1588.4586656000465,1588.4586656000465,1590.9148337000515,200,1,[2.455721100093797],[2.4557355000870302],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,319,7,26,space,0.9381684999680147,None,100,1,[2.9927197000943124],[2.992738700006157],26,7,319,3,1590.9286693000467,,1590.9151926999912,1590.9286693000467,1591.9286669000285,1591.9286669000285,1591.9286669000285,1592.879609100055,space,0.9381684999680147,None,1592.8808392999927,1592.9787843666893,1593.286422300036,1593.2764027999947,1593.2772705000825,1593.286422300036,1593.286422300036,1593.286422300036,1596.2795895000454,100,1,[2.9927197000943124],[2.992738700006157],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,320,8,26,space,0.3232974000275135,None,400,1,[3.4552593000698835],[3.455279599991627],26,8,320,6,1596.294959400082,,1596.2799360000063,1596.294959400082,1597.2948228000896,1597.2948228000896,1597.2948228000896,1597.6287970000412,space,0.3232974000275135,None,1597.6294742000755,1597.7450554667196,1598.0575424000854,1598.0465219999896,1598.0472399999853,1598.0575424000854,1598.0575424000854,1598.0575424000854,1601.5133573000785,400,1,[3.4552593000698835],[3.455279599991627],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,321,9,26,space,0.8181023000506684,None,400,1,[2.3067766999593005],[2.3067952999845147],26,9,321,8,1601.5282828999916,,1601.5136847000103,1601.5282828999916,1602.5286913000746,1602.5286913000746,1602.5286913000746,1603.363141000038,space,0.8181023000506684,None,1603.3644499999937,1604.0784953666773,1604.3907878000755,1604.3792873000493,1604.3799462000607,1604.3907878000755,1604.3907878000755,1604.3907878000755,1606.6980051000137,400,1,[2.3067766999593005],[2.3067952999845147],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,322,10,26,space,0.2473861000034958,None,300,1,[2.2926343000726774],[2.292646100046113],26,10,322,10,1606.711650900077,,1606.6983454000438,1606.711650900077,1607.7119507000316,1607.7119507000316,1607.7119507000316,1607.9624282000586,space,0.2473861000034958,None,1607.963340700022,1608.3618499667539,1608.6703146999935,1608.6587526000803,1608.6593214999884,1608.6703146999935,1608.6703146999935,1608.6703146999935,1610.9633880000329,300,1,[2.2926343000726774],[2.292646100046113],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,323,11,26,space,0.45092910004314035,None,500,1,[3.5557063999585807],[3.5557203999487683],26,11,323,0,1610.9781286000507,,1610.9637852000305,1610.9781286000507,1611.9776496000122,1611.9776496000122,1611.9776496000122,1612.4295744000701,space,0.45092910004314035,None,1612.4306667000055,1612.545316866661,1612.8561007999815,1612.8456659000367,1612.8464097999968,1612.8561007999815,1612.8561007999815,1612.8561007999815,1616.4122698000865,500,1,[3.5557063999585807],[3.5557203999487683],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,324,0,27,space,0.6040741000324488,None,400,1,[3.563475599978119],[3.563490999978967],27,0,324,8,1616.4285199000733,,1616.4126363000832,1616.4285199000733,1617.4287648000754,1617.4287648000754,1617.4287648000754,1618.0458031999879,space,0.6040741000324488,None,1618.0466486000223,1618.7612995666607,1619.0677782000275,1619.0560946000041,1619.0567154000746,1619.0677782000275,1619.0677782000275,1619.0677782000275,1622.6317813000642,400,1,[3.563475599978119],[3.563490999978967],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,325,1,27,space,0.3699260000139475,None,400,1,[2.9192000000039116],[2.919210899970494],27,1,325,3,1622.6452497000573,,1622.632120900089,1622.6452497000573,1623.6452099999879,1623.6452099999879,1623.6452099999879,1624.029591800063,space,0.3699260000139475,None,1624.0308253000258,1624.128875366707,1624.4455138000194,1624.4285827000858,1624.4292791000335,1624.4455138000194,1624.4455138000194,1624.4455138000194,1627.365204700036,400,1,[2.9192000000039116],[2.919210899970494],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,326,2,27,space,0.45150299998931587,None,500,1,[2.445252800011076],[2.4452660999959335],27,2,326,0,1627.3782937000506,,1627.3655601000646,1627.3782937000506,1628.3785552000627,1628.3785552000627,1628.3785552000627,1628.846584700048,space,0.45150299998931587,None,1628.8478472999996,1628.9624225666669,1629.2671087000053,1629.2556062000804,1629.2561119000893,1629.2671087000053,1629.2671087000053,1629.2671087000053,1631.7127025000518,500,1,[2.445252800011076],[2.4452660999959335],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,327,3,27,space,0.28332270006649196,None,500,1,[1.3506578999804333],[1.3506712999660522],27,3,327,4,1631.7281201999867,,1631.7129586000228,1631.7281201999867,1632.7286945000524,1632.7286945000524,1632.7286945000524,1633.0140097000403,space,0.28332270006649196,None,1633.0152428000001,1633.4286114667232,1633.74482979998,1633.7287803000072,1633.7296450000722,1633.74482979998,1633.74482979998,1633.74482979998,1635.096074000001,500,1,[1.3506578999804333],[1.3506712999660522],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,328,4,27,space,0.7010458000004292,None,300,1,[3.514282300020568],[3.5142967000138015],27,4,328,6,1635.11135250004,,1635.0963285000762,1635.11135250004,1636.0959564000368,1636.0959564000368,1636.111955499975,1636.7982917000772,space,0.7010458000004292,None,1636.799480100046,1636.9117605667018,1637.21737139998,1637.2059241000097,1637.2063927000854,1637.21737139998,1637.21737139998,1637.21737139998,1640.732062999974,300,1,[3.514282300020568],[3.5142967000138015],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,329,5,27,space,0.2833801000379026,None,600,1,[2.261459399946034],[2.261476599960588],27,5,329,10,1640.7452226000605,,1640.732415299979,1640.7452226000605,1641.7453304000665,1641.7453304000665,1641.7453304000665,1642.02976830001,space,0.2833801000379026,None,1642.0310598000651,1642.4288494666728,1642.7360077999765,1642.7272304000799,1642.7277437000303,1642.7360077999765,1642.7360077999765,1642.7360077999765,1644.9979913000716,600,1,[2.261459399946034],[2.261476599960588],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,330,6,27,space,0.26002159994095564,None,700,1,[3.424992399988696],[3.425004299962893],27,6,330,9,1645.011443000054,,1644.998356300057,1645.011443000054,1646.011920100078,1646.011920100078,1646.011920100078,1646.279689099989,space,0.26002159994095564,None,1646.2811472000321,1646.3950634666874,1646.7044457000447,1646.6953531000763,1646.695862099994,1646.7044457000447,1646.7044457000447,1646.7044457000447,1650.1298651000252,700,1,[3.424992399988696],[3.425004299962893],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,331,7,27,space,0.4400953999720514,None,800,1,[2.2423355999635532],[2.242349899956025],27,7,331,11,1650.1450444000075,,1650.1301814999897,1650.1450444000075,1651.145591699984,1651.145591699984,1651.145591699984,1651.5966574000195,space,0.4400953999720514,None,1651.5984109999845,1652.3122235666417,1652.6206014000345,1652.6083769000834,1652.6088741000276,1652.6206014000345,1652.6206014000345,1652.6206014000345,1654.863748600008,800,1,[2.2423355999635532],[2.242349899956025],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
